DEPTH,CALI,COAL,DT,DT_LOG,DTS,DTS_LOG,GR,NPHI,PHIE,PHIEC,PHIT,PHITC,RHOB,RHOB_LOG,RT,RW,TEMP
3705.4535,8.867,0,108.4899,108.4899,189.5666,189.5666,221.363,0.4876,0.01,0.01,0.1546,0.1539,2.4068,2.407,4.104,0.0201,100.2946
3705.6059,8.855,0,108.3142,108.3142,188.8327,188.8327,183.005,0.3803,0.0247,0.0227,0.1481,0.1461,2.417,2.417,5.019,0.0201,100.2988
3705.7583,8.891,0,106.4438,106.4438,188.1985,188.1985,172.437,0.2962,0.0114,0.0108,0.1139,0.1132,2.4708,2.471,6.925,0.0201,100.303
3705.9107,8.885,0,103.6229,103.6229,189.2089,189.2089,138.148,0.3097,0.01,0.01,0.0543,0.0536,2.5646,2.565,10.231,0.0201,100.3073
3706.0631,8.891,0,101.0923,101.0923,190.9464,190.9464,107.299,0.22,0.01,0.01,0.0622,0.062,2.5521,2.552,13.066,0.0201,100.3115
3706.2155,8.891,0,99.6088,99.6088,193.6832,193.6832,98.847,0.2391,0.045,0.0414,0.1079,0.1043,2.4803,2.48,11.926,0.0201,100.3157
3706.3679,8.879,0,99.085,99.085,196.094,196.094,93.491,0.2351,0.0414,0.0392,0.1011,0.0989,2.491,2.491,8.539,0.0201,100.32
3706.5203,8.855,0,99.1483,99.1483,198.0976,198.0976,117.249,0.3678,0.01,0.01,0.077,0.077,2.5289,2.529,5.942,0.0201,100.3242
3706.6727,8.885,0,99.8217,99.8217,199.1853,199.1853,120.942,0.2963,0.0322,0.031,0.1193,0.1181,2.4623,2.462,4.524,0.0201,100.3284
3706.8251,8.867,0,101.405,101.405,199.752,199.752,120.86,0.3254,0.038,0.0367,0.1271,0.1258,2.45,2.45,3.689,0.0201,100.3327
3706.9775,8.825,0,103.751,103.751,199.8072,199.8072,121.416,0.3193,0.0258,0.0258,0.1176,0.1176,2.4649,2.465,3.062,0.0201,100.3369
3707.1299,8.861,0,105.9905,105.9905,200.1178,200.1178,121.441,0.3209,0.0279,0.0279,0.122,0.122,2.458,2.458,2.614,0.0201,100.3411
3707.2823,8.861,0,107.1579,107.1579,199.6954,199.6954,118.583,0.3485,0.0259,0.0259,0.1195,0.1195,2.462,2.462,2.395,0.0201,100.3454
3707.4347,8.867,0,107.0357,107.0357,198.5335,198.5335,118.085,0.2911,0.0297,0.0297,0.1252,0.1252,2.453,2.453,2.386,0.0201,100.3496
3707.5871,8.891,0,106.2948,106.2948,197.4938,197.4938,113.012,0.3084,0.0626,0.0599,0.1537,0.1511,2.4082,2.408,2.505,0.0201,100.3539
3707.7395,8.915,0,105.8521,105.8521,197.0392,197.0392,118.802,0.3542,0.0568,0.054,0.1582,0.1554,2.401,2.401,2.592,0.0201,100.3581
3707.8919,8.927,0,106.1053,106.1053,197.4069,197.4069,116.679,0.3125,0.0726,0.0688,0.162,0.1583,2.395,2.395,2.557,0.0201,100.3623
3708.0443,8.909,0,106.7141,106.7141,197.2147,197.2147,115.37,0.3644,0.0467,0.0449,0.15,0.1482,2.4139,2.414,2.512,0.0201,100.3666
3708.1967,8.885,0,107.0128,107.0128,196.5555,196.5555,111.521,0.4196,0.0526,0.0501,0.1544,0.152,2.407,2.407,2.635,0.0201,100.3708
3708.3491,8.873,0,106.6386,106.6386,195.4804,195.4804,111.912,0.3346,0.0494,0.0467,0.1532,0.1505,2.409,2.409,3.017,0.0201,100.375
3708.5015,8.8609,0,105.7943,105.7943,194.3508,194.3508,112.1602,0.3174,0.0396,0.0376,0.1409,0.1389,2.4283,2.4283,3.6195,0.0201,100.3793
3708.6539,8.849,0,104.9928,104.9928,193.9967,193.9967,111.989,0.3707,0.01,0.01,0.1202,0.1198,2.4609,2.461,4.141,0.0201,100.3835
3708.8063,8.873,0,104.4378,104.4378,193.3986,193.3986,104.958,0.3674,0.0167,0.0161,0.1233,0.1226,2.456,2.456,4.281,0.0201,100.3877
3708.9587,8.969,0,103.9487,103.9487,192.6907,192.6907,96.931,0.2981,0.0191,0.0187,0.1151,0.1147,2.4689,2.469,4.084,0.0201,100.392
3709.1111,8.999,0,103.3257,103.3257,192.1877,192.1877,106.349,0.3527,0.0248,0.0237,0.1334,0.1322,2.4401,2.44,3.856,0.0201,100.3962
3709.2635,8.993,0,102.7359,102.7359,191.5698,191.5698,103.502,0.2963,0.0576,0.0542,0.1467,0.1433,2.4191,2.419,3.801,0.0201,100.4004
3709.4159,9.053,0,102.5722,102.5722,191.1062,191.1062,107.612,0.3594,0.0174,0.0167,0.1278,0.1271,2.4489,2.449,3.91,0.0201,100.4047
3709.5683,9.041,0,102.9763,102.9763,191.5342,191.5342,107.907,0.3822,0.01,0.01,0.117,0.1167,2.4659,2.466,3.965,0.0201,100.4089
3709.7207,9.029,0,103.5991,103.5991,192.0092,192.0092,111.379,0.3521,0.01,0.01,0.1087,0.1083,2.4789,2.479,3.735,0.0201,100.4131
3709.8731,9.017,0,103.9289,103.9289,192.4403,192.4403,107.796,0.3544,0.0161,0.0156,0.127,0.1266,2.4501,2.45,3.273,0.0201,100.4174
3710.0255,9.011,0,103.7708,103.7708,193.0582,193.0582,112.398,0.3316,0.01,0.01,0.1239,0.1238,2.455,2.455,2.778,0.0201,100.4216
3710.1779,9.011,0,103.2837,103.2837,193.469,193.469,112.923,0.3694,0.01,0.01,0.1125,0.1125,2.4729,2.473,2.379,0.0201,100.4258
3710.3303,9.011,0,102.6517,102.6517,193.4448,193.4448,116.36,0.3299,0.01,0.01,0.0973,0.0973,2.4969,2.497,2.153,0.0201,100.4301
3710.4827,9.053,0,101.8956,101.8956,193.0179,193.0179,122.278,0.3168,0.01,0.01,0.1143,0.1143,2.4701,2.47,2.109,0.0201,100.4343
3710.6351,9.047,0,101.0076,101.0076,192.8312,192.8312,121.553,0.2722,0.01,0.01,0.0941,0.0941,2.5019,2.502,2.178,0.0201,100.4386
3710.7875,9.053,0,100.1448,100.1448,193.1815,193.1815,111.962,0.2731,0.01,0.01,0.0871,0.0871,2.513,2.513,2.273,0.0201,100.4428
3710.9399,9.029,0,99.595,99.595,194.0975,194.0975,110.185,0.3106,0.01,0.01,0.1174,0.1174,2.4652,2.465,2.373,0.0201,100.447
3711.0923,8.999,0,99.5522,99.5522,195.0015,195.0015,106.398,0.2712,0.022,0.022,0.1144,0.1144,2.47,2.47,2.467,0.0201,100.4513
3711.2447,8.963,0,99.9783,99.9783,195.9144,195.9144,111.555,0.3097,0.0287,0.0284,0.1315,0.1312,2.4431,2.443,2.479,0.0201,100.4555
3711.3971,8.963,0,100.7364,100.7364,196.6923,196.6923,107.88,0.3302,0.01,0.01,0.1202,0.1202,2.4609,2.461,2.387,0.0201,100.4597
3711.5495,8.981,0,101.7355,101.7355,197.3632,197.3632,108.288,0.3178,0.01,0.01,0.1106,0.1106,2.4759,2.476,2.281,0.02,100.464
3711.7019,8.981,0,102.9466,102.9466,197.783,197.783,115.233,0.3398,0.01,0.01,0.1245,0.1245,2.4541,2.454,2.248,0.02,100.4682
3711.8543,8.975,0,104.3136,104.3136,197.7947,197.7947,109.567,0.3566,0.01,0.01,0.1087,0.1087,2.4789,2.479,2.316,0.02,100.4724
3712.0067,9.017,0,105.6244,105.6244,197.2897,197.2897,115.712,0.3752,0.01,0.01,0.1245,0.1244,2.4541,2.454,2.451,0.02,100.4767
3712.1591,9.035,0,106.6142,106.6142,196.6846,196.6846,119.435,0.3469,0.01,0.01,0.1252,0.125,2.453,2.453,2.563,0.02,100.4809
3712.3115,9.143,0,107.131,107.131,195.9037,195.9037,120.595,0.3335,0.0134,0.0133,0.129,0.1289,2.447,2.447,2.585,0.02,100.4851
3712.4639,9.149,0,107.2009,107.2009,195.2146,195.2146,121.547,0.3929,0.01,0.01,0.1125,0.1123,2.4729,2.473,2.563,0.02,100.4894
3712.6163,9.149,0,106.9348,106.9348,194.3365,194.3365,118.422,0.3808,0.01,0.01,0.1118,0.1116,2.474,2.474,2.578,0.02,100.4936
3712.7687,9.161,0,106.4437,106.4437,193.2435,193.2435,113.658,0.342,0.01,0.01,0.1017,0.1016,2.4899,2.49,2.659,0.02,100.4978
3712.9211,9.191,0,105.7836,105.7836,192.2768,192.2768,111.199,0.3355,0.01,0.01,0.1143,0.1142,2.4701,2.47,2.79,0.02,100.5021
3713.0735,9.306,0,104.9415,104.9415,191.8839,191.8839,112.025,0.3228,0.0448,0.0428,0.1473,0.1453,2.4182,2.418,2.956,0.02,100.5063
3713.2259,9.306,0,103.8935,103.8935,191.7301,191.7301,117.68,0.3079,0.01,0.01,0.1101,0.11,2.4768,2.477,3.158,0.02,100.5106
3713.3783,9.318,0,102.6684,102.6684,191.8841,191.8841,104.034,0.363,0.01,0.01,0.1099,0.1099,2.477,2.477,3.336,0.02,100.5148
3713.5307,9.33,0,101.4236,101.4236,192.1219,192.1219,100.435,0.2926,0.01,0.01,0.0909,0.0909,2.5069,2.507,3.358,0.02,100.519
3713.6831,9.336,0,100.4388,100.4388,193.9601,193.9601,100.007,0.3035,0.01,0.01,0.0953,0.0953,2.5,2.5,3.178,0.02,100.5233
3713.8355,9.348,0,99.949,99.949,196.2052,196.2052,93.687,0.2874,0.0148,0.0148,0.1092,0.1092,2.4781,2.478,2.924,0.02,100.5275
3713.9879,9.366,0,99.9862,99.9862,198.63,198.63,102.013,0.3078,0.01,0.01,0.1144,0.1144,2.47,2.47,2.77,0.02,100.5317
3714.1403,9.348,0,100.4043,100.4043,200.631,200.631,106.555,0.2875,0.04,0.0392,0.1327,0.1319,2.4411,2.441,2.813,0.02,100.536
3714.2927,9.36,0,101.0804,101.0804,202.5142,202.5142,108.675,0.3944,0.0234,0.0225,0.1385,0.1376,2.432,2.432,3.08,0.02,100.5402
3714.4451,9.348,0,102.0115,102.0115,202.8099,202.8099,114.405,0.369,0.0199,0.0189,0.143,0.1419,2.425,2.425,3.587,0.02,100.5444
3714.5975,9.348,0,103.1795,103.1795,200.5816,200.5816,107.188,0.467,0.0544,0.0499,0.1677,0.1632,2.3862,2.386,4.273,0.02,100.5487
3714.7499,9.468,0,104.3814,104.3814,194.1121,194.1121,105.813,0.3861,0.0714,0.0646,0.183,0.1762,2.3621,2.362,4.726,0.02,100.5529
3714.9023,9.444,0,105.3142,105.3142,188.2935,188.2935,108.35,0.403,0.0648,0.0588,0.1798,0.1739,2.367,2.367,4.481,0.02,100.5571
3715.0547,9.462,0,105.8391,105.8391,185.2216,185.2216,104.629,0.3322,0.0832,0.0762,0.1773,0.1704,2.371,2.371,3.911,0.02,100.5614
3715.2071,9.57,0,106.1131,106.1131,184.3768,184.3768,111.805,0.3596,0.0199,0.0189,0.1399,0.139,2.4298,2.43,3.612,0.02,100.5656
3715.3595,9.576,0,106.348,106.348,182.0418,182.0418,117.246,0.3425,0.0255,0.0241,0.1411,0.1397,2.428,2.428,3.852,0.02,100.5698
3715.5119,9.594,0,106.4368,106.4368,177.6858,177.6858,111.446,0.4343,0.0314,0.029,0.1512,0.1488,2.4121,2.412,4.893,0.02,100.5741
3715.6643,9.612,0,105.8752,105.8752,171.3163,171.3163,115.666,0.3222,0.0655,0.059,0.162,0.1555,2.3951,2.395,7.212,0.02,100.5783
3715.8167,9.618,0,104.1006,104.1006,166.0245,166.0245,100.507,0.377,0.01,0.01,0.0943,0.0934,2.5016,2.502,10.806,0.02,100.5826
3715.9691,9.564,0,100.843,100.843,161.0492,161.0492,87.526,0.3797,0.01,0.01,0.01,0.01,2.6663,2.667,12.93,0.02,100.5868
3716.1215,9.372,0,96.2956,96.2956,159.5029,159.5029,58.328,0.2759,0.01,0.01,0.01,0.01,2.6431,2.643,11.687,0.02,100.591
3716.2739,9.071,0,90.9816,90.9816,159.2238,159.2238,31.898,0.3091,0.0413,0.0413,0.0519,0.0519,2.5683,2.568,9.252,0.02,100.5953
3716.4263,9.065,0,85.6039,85.6039,162.8204,162.8204,28.149,0.2034,0.0232,0.0232,0.0287,0.0287,2.6049,2.605,7.175,0.02,100.5995
3716.5787,8.819,0,80.9386,80.9386,163.703,163.703,34.567,0.212,0.1326,0.12,0.147,0.1343,2.4187,2.418,6.015,0.02,100.6037
3716.7311,8.801,0,77.7295,77.7295,163.8071,163.8071,44.294,0.2181,0.1329,0.1201,0.1607,0.1479,2.3971,2.397,5.683,0.02,100.608
3716.8835,8.783,0,76.5225,76.5225,166.0777,166.0777,75.939,0.3106,0.0145,0.0145,0.0861,0.0861,2.5145,2.515,5.601,0.02,100.6122
3717.0359,8.933,0,77.5183,77.5183,171.2431,171.2431,96.383,0.2762,0.084,0.077,0.1598,0.1528,2.3985,2.398,5.085,0.02,100.6164
3717.1883,8.933,0,80.4879,80.4879,179.2643,179.2643,106.961,0.361,0.0378,0.0352,0.1525,0.1499,2.41,2.41,4.193,0.02,100.6207
3717.3407,9.077,0,84.7681,84.7681,183.8445,183.8445,119.703,0.3377,0.0363,0.0344,0.1474,0.1455,2.418,2.418,3.376,0.02,100.6249
3717.4931,9.089,0,89.4208,89.4208,186.9077,186.9077,125.848,0.3415,0.01,0.01,0.1303,0.1302,2.4449,2.445,2.827,0.02,100.6291
3717.6455,9.077,0,93.4342,93.4342,188.3976,188.3976,135.31,0.3431,0.0317,0.0307,0.1461,0.1451,2.4201,2.42,2.559,0.02,100.6334
3717.7979,9.125,0,96.0535,96.0535,189.6877,189.6877,137.029,0.3667,0.01,0.01,0.1215,0.1212,2.4588,2.459,2.482,0.02,100.6376
3717.9503,9.125,0,97.0949,97.0949,189.0719,189.0719,121.05,0.3676,0.01,0.01,0.1239,0.1237,2.455,2.455,2.438,0.02,100.6418
3718.1027,9.125,0,96.9116,96.9116,186.7681,186.7681,111.72,0.3233,0.0225,0.0224,0.1334,0.1333,2.4401,2.44,2.328,0.02,100.6461
3718.2551,9.071,0,96.0455,96.0455,185.0332,185.0332,106.65,0.3312,0.01,0.01,0.1202,0.1202,2.4609,2.461,2.193,0.02,100.6503
3718.4075,9.059,0,95.0116,95.0116,185.3675,185.3675,123.328,0.2983,0.01,0.01,0.1106,0.1106,2.4759,2.476,2.107,0.02,100.6545
3718.5599,9.191,0,94.1217,94.1217,188.3347,188.3347,127.458,0.2978,0.0271,0.0271,0.1283,0.1283,2.4481,2.448,2.089,0.02,100.6588
3718.7123,9.252,0,93.4508,93.4508,189.7231,189.7231,124.581,0.3651,0.01,0.01,0.1208,0.1207,2.46,2.46,2.107,0.02,100.663
3718.8647,9.318,0,93.0209,93.0209,189.8486,189.8486,123.047,0.3437,0.01,0.01,0.1093,0.1092,2.4779,2.478,2.107,0.02,100.6673
3719.0171,9.474,0,92.855,92.855,189.0102,189.0102,117.479,0.3385,0.01,0.01,0.1125,0.1124,2.473,2.473,2.052,0.02,100.6715
3719.1695,9.492,0,92.825,92.825,187.4382,187.4382,117.156,0.3106,0.01,0.01,0.0777,0.0776,2.5278,2.528,1.963,0.02,100.6757
3719.3219,9.51,0,92.7179,92.7179,185.8051,185.8051,112.286,0.3112,0.0185,0.0185,0.1269,0.1269,2.4503,2.45,1.903,0.02,100.68
3719.4743,9.534,0,92.4539,92.4539,184.0906,184.0906,115.762,0.3125,0.0467,0.0463,0.1467,0.1463,2.4191,2.419,1.907,0.02,100.6842
3719.6267,9.5399,0,92.1164,92.1164,183.2767,183.2767,101.9466,0.3124,0.0267,0.0267,0.1331,0.1331,2.4405,2.4406,1.9658,0.02,100.6884
3719.7791,9.534,0,91.9871,91.9871,182.7463,182.7463,102.672,0.3214,0.01,0.01,0.1005,0.1005,2.4918,2.492,2.034,0.02,100.6927
3719.9315,9.54,0,92.3233,92.3233,183.3831,183.3831,101.119,0.3069,0.0343,0.0343,0.1365,0.1365,2.4352,2.435,2.073,0.02,100.6969
3720.0839,9.522,0,93.0644,93.0644,185.4896,185.4896,105.691,0.3296,0.01,0.01,0.1138,0.1138,2.4709,2.471,2.081,0.02,100.7011
3720.2363,9.528,0,93.9314,93.9314,186.665,186.665,111.05,0.3936,0.01,0.01,0.1049,0.1049,2.4849,2.485,2.08,0.02,100.7054
3720.3887,9.468,0,94.7644,94.7644,186.7295,186.7295,110.51,0.3306,0.01,0.01,0.127,0.127,2.4501,2.45,2.073,0.02,100.7096
3720.5411,9.63,0,95.6415,95.6415,185.7424,185.7424,113.745,0.3106,0.01,0.01,0.1182,0.1182,2.4639,2.464,2.049,0.02,100.7138
3720.6935,9.751,0,96.7366,96.7366,184.6154,184.6154,113.944,0.3115,0.0606,0.0591,0.1562,0.1546,2.4042,2.404,2.012,0.02,100.7181
3720.8459,9.739,0,98.0325,98.0325,183.3297,183.3297,115.422,0.3336,0.0222,0.0222,0.1373,0.1373,2.4339,2.434,1.985,0.02,100.7223
3720.9983,9.865,0,99.1172,99.1172,182.8009,182.8009,115.375,0.3882,0.01,0.01,0.1265,0.1265,2.4509,2.451,1.977,0.02,100.7265
3721.1507,9.931,0,99.5069,99.5069,182.5775,182.5775,108.49,0.3277,0.0118,0.0118,0.1283,0.1283,2.448,2.448,1.97,0.02,100.7308
3721.3031,9.937,0,99.1827,99.1827,183.5067,183.5067,111.151,0.3338,0.01,0.01,0.1106,0.1106,2.4759,2.476,1.937,0.02,100.735
3721.4555,9.925,0,98.5638,98.5638,184.8339,184.8339,108.285,0.4475,0.01,0.01,0.1106,0.1106,2.476,2.476,1.863,0.02,100.7393
3721.6079,9.714,0,98.0789,98.0789,186.6348,186.6348,104.848,0.2826,0.01,0.01,0.1106,0.1106,2.476,2.476,1.769,0.02,100.7435
3721.7603,9.66,0,97.8189,97.8189,188.1947,188.1947,108.259,0.3327,0.01,0.01,0.1023,0.1023,2.4889,2.489,1.706,0.02,100.7477
3721.9127,9.594,0,97.5818,97.5818,189.5865,189.5865,101.589,0.3495,0.01,0.01,0.0909,0.0909,2.5069,2.507,1.71,0.02,100.752
3722.0651,9.618,0,97.2369,97.2369,190.7115,190.7115,102.879,0.3647,0.01,0.01,0.1181,0.1181,2.4642,2.464,1.794,0.02,100.7562
3722.2175,9.654,0,96.9741,96.9741,191.7544,191.7544,112.125,0.356,0.01,0.01,0.1005,0.1005,2.4919,2.492,1.959,0.02,100.7604
3722.3699,9.654,0,97.1053,97.1053,192.5753,192.5753,109.24,0.3543,0.01,0.01,0.1118,0.1118,2.4741,2.474,2.173,0.02,100.7647
3722.5223,9.642,0,97.7124,97.7124,193.2993,193.2993,104.67,0.3579,0.0183,0.0183,0.1334,0.1334,2.4401,2.44,2.297,0.02,100.7689
3722.6747,9.684,0,98.5693,98.5693,193.8233,193.8233,117.288,0.3483,0.01,0.01,0.0644,0.0643,2.5486,2.549,2.209,0.02,100.7731
3722.8271,9.63,0,99.3192,99.3192,194.3843,194.3843,115.992,0.3095,0.01,0.01,0.1097,0.1097,2.4773,2.477,1.946,0.02,100.7774
3722.9795,9.588,0,99.685,99.685,195.051,195.051,112.255,0.3299,0.01,0.01,0.1011,0.1011,2.4909,2.491,1.599,0.02,100.7816
3723.1319,9.552,0,99.6178,99.6178,195.1588,195.1588,109.65,0.3512,0.01,0.01,0.1257,0.1257,2.4522,2.452,1.309,0.02,100.7858
3723.2843,9.576,0,99.2418,99.2418,194.7017,194.7017,113.342,0.3168,0.01,0.01,0.1113,0.1113,2.4749,2.475,1.225,0.02,100.7901
3723.4367,9.588,0,98.7588,98.7588,194.1828,194.1828,31.653,0.3277,0.106,0.106,0.1169,0.1169,2.466,2.466,1.445,0.02,100.7943
3723.5891,9.594,0,98.3238,98.3238,193.7098,193.7098,115.891,0.3171,0.01,0.01,0.1201,0.1201,2.461,2.461,2.103,0.02,100.7985
3723.7415,9.51,0,97.9488,97.9488,193.356,193.356,114.593,0.342,0.01,0.01,0.096,0.0957,2.4989,2.499,2.87,0.02,100.8028
3723.8939,9.528,0,97.5468,97.5468,193.323,193.323,117.028,0.3193,0.03,0.0295,0.1384,0.1379,2.4323,2.432,2.528,0.02,100.807
3724.0463,9.528,0,97.1179,97.1179,193.3939,193.3939,113.329,0.3163,0.01,0.01,0.0974,0.0974,2.4967,2.497,1.873,0.02,100.8112
3724.1987,9.546,0,96.825,96.825,193.1939,193.1939,110.143,0.2746,0.0285,0.0285,0.1225,0.1225,2.4572,2.457,1.601,0.02,100.8155
3724.3511,9.504,0,96.74,96.74,192.9538,192.9538,113.502,0.3147,0.01,0.01,0.1068,0.1068,2.4819,2.482,1.571,0.02,100.8197
3724.5035,9.474,0,96.731,96.731,192.6547,192.6547,105.547,0.3631,0.01,0.01,0.0998,0.0998,2.493,2.493,1.609,0.02,100.824
3724.6559,9.492,0,96.784,96.784,192.0422,192.0422,107.645,0.3213,0.01,0.01,0.1149,0.1149,2.4691,2.469,1.632,0.02,100.8282
3724.8083,9.51,0,96.7739,96.7739,192.5146,192.5146,109.614,0.3387,0.01,0.01,0.1005,0.1005,2.4919,2.492,1.644,0.02,100.8324
3724.9607,9.516,0,96.6369,96.6369,193.7427,193.7427,106.865,0.3119,0.01,0.01,0.1131,0.1131,2.4721,2.472,1.667,0.02,100.8367
3725.1131,9.486,0,96.505,96.505,195.1644,195.1644,104.965,0.376,0.01,0.01,0.1112,0.1112,2.475,2.475,1.68,0.02,100.8409
3725.2655,9.492,0,96.5541,96.5541,195.8723,195.8723,115.619,0.3727,0.01,0.01,0.1118,0.1118,2.474,2.474,1.655,0.02,100.8451
3725.4179,9.492,0,96.8362,96.8362,196.5853,196.5853,110.212,0.2548,0.01,0.01,0.1017,0.1017,2.4899,2.49,1.609,0.02,100.8494
3725.5703,9.492,0,97.2562,97.2562,197.2341,197.2341,110.24,0.2214,0.0738,0.0738,0.1358,0.1358,2.4362,2.436,1.584,0.02,100.8536
3725.7227,9.51,0,97.6491,97.6491,197.549,197.549,112.024,0.2231,0.0861,0.0861,0.1448,0.1448,2.4221,2.422,1.596,0.02,100.8578
3725.8751,9.498,0,97.877,97.877,197.4651,197.4651,111.4781,0.3467,0.01,0.01,0.1176,0.1176,2.4648,2.465,1.622,0.02,100.8621
3726.0275,9.48,0,97.92,97.92,197.7589,197.7589,109.274,0.3521,0.01,0.01,0.1087,0.1087,2.4789,2.479,1.629,0.02,100.8663
3726.1799,9.48,0,97.9,97.9,197.5178,197.5178,108.772,0.3748,0.01,0.01,0.1276,0.1276,2.4491,2.449,1.613,0.02,100.8705
3726.3323,9.48,0,97.9841,97.9841,197.0577,197.0577,109.889,0.4668,0.01,0.01,0.1144,0.1144,2.4699,2.47,1.598,0.02,100.8748
3726.4847,9.45,0,98.2221,98.2221,196.4097,196.4097,114.205,0.3191,0.01,0.01,0.0985,0.0985,2.4949,2.495,1.598,0.02,100.879
3726.6371,9.492,0,98.459,98.459,195.7786,195.7786,115.624,0.3263,0.01,0.01,0.1187,0.1187,2.4631,2.463,1.607,0.02,100.8832
3726.7895,9.486,0,98.4759,98.4759,194.9284,194.9284,116.35,0.3542,0.01,0.01,0.1131,0.1131,2.472,2.472,1.618,0.02,100.8875
3726.9419,9.462,0,98.2329,98.2329,193.7113,193.7113,117.048,0.4107,0.01,0.01,0.1239,0.1239,2.4551,2.455,1.634,0.02,100.8917
3727.0943,9.48,0,97.9049,97.9049,192.2306,192.2306,116.183,0.3572,0.01,0.01,0.1074,0.1074,2.4809,2.481,1.661,0.02,100.896
3727.2467,9.498,0,97.6749,97.6749,191.4261,191.4261,116.807,0.299,0.01,0.01,0.1023,0.1023,2.489,2.489,1.688,0.02,100.9002
3727.3991,9.474,0,97.557,97.557,191.597,191.597,116.989,0.3208,0.01,0.01,0.1099,0.1099,2.477,2.477,1.704,0.02,100.9044
3727.5515,9.468,0,97.4579,97.4579,191.6538,191.6538,119.069,0.4224,0.01,0.01,0.096,0.096,2.4989,2.499,1.711,0.02,100.9087
3727.7039,9.45,0,97.3139,97.3139,191.3236,191.3236,112.672,0.3316,0.01,0.01,0.1137,0.1137,2.4711,2.471,1.717,0.02,100.9129
3727.8563,9.474,0,97.159,97.159,190.5258,190.5258,116.719,0.3001,0.01,0.01,0.1055,0.1055,2.4839,2.484,1.724,0.02,100.9171
3728.0087,9.474,0,97.056,97.056,190.0562,190.0562,110.568,0.3133,0.0255,0.0255,0.134,0.134,2.4392,2.439,1.732,0.02,100.9214
3728.1611,9.474,0,97.027,97.027,190.5462,190.5462,115.338,0.3728,0.01,0.01,0.1024,0.1024,2.4888,2.489,1.739,0.02,100.9256
3728.3135,9.462,0,97.0911,97.0911,190.9854,190.9854,111.058,0.3467,0.01,0.01,0.1036,0.1036,2.487,2.487,1.746,0.02,100.9298
3728.4659,9.462,0,97.3012,97.3012,191.7482,191.7482,111.215,0.3589,0.01,0.01,0.0947,0.0947,2.5009,2.501,1.75,0.02,100.9341
3728.6183,9.444,0,97.6562,97.6562,192.0912,192.0912,106.839,0.3045,0.01,0.01,0.0782,0.0782,2.5269,2.527,1.742,0.02,100.9383
3728.7707,9.474,0,98.0301,98.0301,192.4891,192.4891,107.059,0.3288,0.01,0.01,0.1174,0.1174,2.4652,2.465,1.726,0.02,100.9425
3728.9231,9.462,0,98.281,98.281,192.7454,192.7454,110.024,0.3767,0.01,0.01,0.1099,0.1099,2.477,2.477,1.719,0.02,100.9468
3729.0755,9.444,0,98.38,98.38,193.6214,193.6214,107.574,0.3528,0.01,0.01,0.1099,0.1099,2.477,2.477,1.722,0.02,100.951
3729.2279,9.462,0,98.4471,98.4471,194.3593,194.3593,106.481,0.3701,0.01,0.01,0.1175,0.1175,2.465,2.465,1.725,0.02,100.9552
3729.3803,9.462,0,98.6382,98.6382,194.8914,194.8914,109.908,0.3806,0.01,0.01,0.1245,0.1245,2.454,2.454,1.728,0.02,100.9595
3729.5327,9.462,0,98.9762,98.9762,195.6183,195.6183,111.05,0.3667,0.01,0.01,0.1125,0.1125,2.4729,2.473,1.735,0.02,100.9637
3729.6851,9.432,0,99.3472,99.3472,196.3073,196.3073,108.244,0.3592,0.01,0.01,0.1276,0.1276,2.4491,2.449,1.733,0.02,100.9679
3729.8375,9.438,0,99.6742,99.6742,196.9552,196.9552,119.332,0.3134,0.01,0.01,0.1163,0.1163,2.4669,2.467,1.707,0.02,100.9722
3729.9899,9.426,0,100.0132,100.0132,197.352,197.352,114.673,0.3378,0.01,0.01,0.1308,0.1308,2.4441,2.444,1.678,0.02,100.9764
3730.1423,9.42,0,100.4713,100.4713,197.397,197.397,106.75,0.3646,0.0265,0.0265,0.1492,0.1492,2.4151,2.415,1.684,0.02,100.9807
3730.2947,9.414,0,101.0543,101.0543,197.296,197.296,115.722,0.3672,0.01,0.01,0.124,0.124,2.4548,2.455,1.728,0.02,100.9849
3730.4471,9.432,0,101.6182,101.6182,197.1997,197.1997,117.605,0.383,0.01,0.01,0.1353,0.1353,2.4371,2.437,1.765,0.02,100.9891
3730.5995,9.402,0,102.0461,102.0461,196.5585,196.5585,121.115,0.3713,0.043,0.042,0.1657,0.1646,2.3892,2.389,1.754,0.02,100.9934
3730.7519,9.42,0,102.3831,102.3831,195.4592,195.4592,118.776,0.3791,0.0292,0.0288,0.159,0.1586,2.3998,2.3998,1.717,0.02,100.9976
3730.9043,9.414,0,102.647,102.647,193.8304,193.8304,119.448,0.3084,0.0416,0.0416,0.1437,0.1437,2.4238,2.4239,1.735,0.02,101.0018
3731.0567,9.402,0,102.5847,102.5847,192.5005,192.5005,121.983,0.452,0.01,0.01,0.1246,0.1246,2.4539,2.454,1.868,0.02,101.0061
3731.2091,9.39,0,101.7993,101.7993,191.4333,191.4333,115.954,0.3552,0.0144,0.0144,0.141,0.1409,2.4281,2.428,2.119,0.02,101.0103
3731.3615,9.39,0,100.2382,100.2382,190.0228,190.0228,118.738,0.3709,0.01,0.01,0.1322,0.132,2.4419,2.442,2.392,0.02,101.0145
3731.5139,9.402,0,98.4394,98.4394,189.6561,189.6561,114.958,0.3283,0.01,0.01,0.0898,0.0895,2.5087,2.509,2.554,0.02,101.0188
