Well:,L05-B-01,,,,
DEPTH,GR,DT,RHOB,DRHO,NPHI
129.1,24.765007,-999.25,-999.25,-999.25,-999.25
129.2,25.02166,-999.25,-999.25,-999.25,-999.25
129.3,25.037693,-999.25,-999.25,-999.25,-999.25
129.4,24.854259,-999.25,-999.25,-999.25,-999.25
129.5,24.688091,-999.25,-999.25,-999.25,-999.25
129.6,24.611832,-999.25,-999.25,-999.25,-999.25
129.7,24.692596,-999.25,-999.25,-999.25,-999.25
129.8,24.990849,-999.25,-999.25,-999.25,-999.25
129.9,25.501492,-999.25,-999.25,-999.25,-999.25
130,26.140614,-999.25,-999.25,-999.25,-999.25
130.1,26.816669,-999.25,-999.25,-999.25,-999.25
130.2,27.19249,-999.25,-999.25,-999.25,-999.25
130.3,26.992527,-999.25,-999.25,-999.25,-999.25
130.4,26.436787,-999.25,-999.25,-999.25,-999.25
130.5,26.026638,-999.25,-999.25,-999.25,-999.25
130.6,26.284412,-999.25,-999.25,-999.25,-999.25
130.7,27.087814,-999.25,-999.25,-999.25,-999.25
130.8,27.832191,-999.25,-999.25,-999.25,-999.25
130.9,27.719578,-999.25,-999.25,-999.25,-999.25
131,26.53487,-999.25,-999.25,-999.25,-999.25
131.1,24.818993,-999.25,-999.25,-999.25,-999.25
131.2,23.62545,-999.25,-999.25,-999.25,-999.25
131.3,23.445232,-999.25,-999.25,-999.25,-999.25
131.4,24.2957,-999.25,-999.25,-999.25,-999.25
131.5,25.531277,-999.25,-999.25,-999.25,-999.25
131.6,26.623947,-999.25,-999.25,-999.25,-999.25
131.7,27.251316,-999.25,-999.25,-999.25,-999.25
131.8,27.428635,-999.25,-999.25,-999.25,-999.25
131.9,26.871208,-999.25,-999.25,-999.25,-999.25
132,25.82148,-999.25,-999.25,-999.25,-999.25
132.1,24.821049,-999.25,-999.25,-999.25,-999.25
132.2,24.343979,-999.25,-999.25,-999.25,-999.25
132.3,24.382725,-999.25,-999.25,-999.25,-999.25
132.4,24.613396,-999.25,-999.25,-999.25,-999.25
132.5,24.937687,-999.25,-999.25,-999.25,-999.25
132.6,25.309971,-999.25,-999.25,-999.25,-999.25
132.7,25.767262,-999.25,-999.25,-999.25,-999.25
132.8,26.384037,-999.25,-999.25,-999.25,-999.25
132.9,26.974361,-999.25,-999.25,-999.25,-999.25
133,27.209442,-999.25,-999.25,-999.25,-999.25
133.1,26.615395,-999.25,-999.25,-999.25,-999.25
133.2,25.500256,-999.25,-999.25,-999.25,-999.25
133.3,24.410126,-999.25,-999.25,-999.25,-999.25
133.4,24.034424,-999.25,-999.25,-999.25,-999.25
133.5,24.389763,-999.25,-999.25,-999.25,-999.25
133.6,25.492867,-999.25,-999.25,-999.25,-999.25
133.7,26.608582,-999.25,-999.25,-999.25,-999.25
133.8,27.279076,-999.25,-999.25,-999.25,-999.25
133.9,26.933483,-999.25,-999.25,-999.25,-999.25
134,26.274761,-999.25,-999.25,-999.25,-999.25
134.1,25.749271,-999.25,-999.25,-999.25,-999.25
134.2,25.702789,-999.25,-999.25,-999.25,-999.25
134.3,26.211403,-999.25,-999.25,-999.25,-999.25
134.4,27.135033,-999.25,-999.25,-999.25,-999.25
134.5,28.123726,-999.25,-999.25,-999.25,-999.25
134.6,28.751759,-999.25,-999.25,-999.25,-999.25
134.7,28.969376,-999.25,-999.25,-999.25,-999.25
134.8,28.809746,-999.25,-999.25,-999.25,-999.25
134.9,28.41185,-999.25,-999.25,-999.25,-999.25
135,27.819241,-999.25,-999.25,-999.25,-999.25
135.1,27.396832,-999.25,-999.25,-999.25,-999.25
135.2,27.194309,-999.25,-999.25,-999.25,-999.25
135.3,27.218616,-999.25,-999.25,-999.25,-999.25
135.4,27.104618,-999.25,-999.25,-999.25,-999.25
135.5,26.791798,-999.25,-999.25,-999.25,-999.25
135.6,26.266159,-999.25,-999.25,-999.25,-999.25
135.7,25.887966,-999.25,-999.25,-999.25,-999.25
135.8,25.752068,-999.25,-999.25,-999.25,-999.25
135.9,25.945118,-999.25,-999.25,-999.25,-999.25
136,26.243263,-999.25,-999.25,-999.25,-999.25
136.1,26.414391,-999.25,-999.25,-999.25,-999.25
136.2,26.238335,-999.25,-999.25,-999.25,-999.25
136.3,25.774071,-999.25,-999.25,-999.25,-999.25
136.4,25.278126,-999.25,-999.25,-999.25,-999.25
136.5,25.062576,-999.25,-999.25,-999.25,-999.25
136.6,25.136322,-999.25,-999.25,-999.25,-999.25
136.7,25.297726,-999.25,-999.25,-999.25,-999.25
136.8,25.255016,-999.25,-999.25,-999.25,-999.25
136.9,25.118191,-999.25,-999.25,-999.25,-999.25
137,25.008945,-999.25,-999.25,-999.25,-999.25
137.1,25.022694,-999.25,-999.25,-999.25,-999.25
137.2,25.31908,-999.25,-999.25,-999.25,-999.25
137.3,25.845516,-999.25,-999.25,-999.25,-999.25
137.4,26.344894,-999.25,-999.25,-999.25,-999.25
137.5,26.509933,-999.25,-999.25,-999.25,-999.25
137.6,26.352036,-999.25,-999.25,-999.25,-999.25
137.7,26.318218,-999.25,-999.25,-999.25,-999.25
137.8,26.502136,-999.25,-999.25,-999.25,-999.25
137.9,26.808151,-999.25,-999.25,-999.25,-999.25
138,27.120636,-999.25,-999.25,-999.25,-999.25
138.1,27.196083,-999.25,-999.25,-999.25,-999.25
138.2,26.949635,-999.25,-999.25,-999.25,-999.25
138.3,26.62048,-999.25,-999.25,-999.25,-999.25
138.4,26.431488,-999.25,-999.25,-999.25,-999.25
138.5,26.452068,-999.25,-999.25,-999.25,-999.25
138.6,26.822796,-999.25,-999.25,-999.25,-999.25
138.7,27.375919,-999.25,-999.25,-999.25,-999.25
138.8,27.825176,-999.25,-999.25,-999.25,-999.25
138.9,27.97868,-999.25,-999.25,-999.25,-999.25
139,27.84248,-999.25,-999.25,-999.25,-999.25
139.1,27.488129,-999.25,-999.25,-999.25,-999.25
139.2,26.801037,-999.25,-999.25,-999.25,-999.25
139.3,25.877354,-999.25,-999.25,-999.25,-999.25
139.4,24.983242,-999.25,-999.25,-999.25,-999.25
139.5,24.310371,-999.25,-999.25,-999.25,-999.25
139.6,23.975796,-999.25,-999.25,-999.25,-999.25
139.7,24.077999,-999.25,-999.25,-999.25,-999.25
139.8,24.532349,-999.25,-999.25,-999.25,-999.25
139.9,24.901047,-999.25,-999.25,-999.25,-999.25
140,24.696285,-999.25,-999.25,-999.25,-999.25
140.1,23.935368,-999.25,-999.25,-999.25,-999.25
140.2,23.258392,-999.25,-999.25,-999.25,-999.25
140.3,23.397358,-999.25,-999.25,-999.25,-999.25
140.4,24.585537,-999.25,-999.25,-999.25,-999.25
140.5,26.213226,-999.25,-999.25,-999.25,-999.25
140.6,27.481319,-999.25,-999.25,-999.25,-999.25
140.7,27.831345,-999.25,-999.25,-999.25,-999.25
140.8,27.450371,-999.25,-999.25,-999.25,-999.25
140.9,26.877689,-999.25,-999.25,-999.25,-999.25
141,26.50782,-999.25,-999.25,-999.25,-999.25
141.1,26.272713,-999.25,-999.25,-999.25,-999.25
141.2,25.869576,-999.25,-999.25,-999.25,-999.25
141.3,25.240414,-999.25,-999.25,-999.25,-999.25
141.4,24.715343,-999.25,-999.25,-999.25,-999.25
141.5,24.53521,-999.25,-999.25,-999.25,-999.25
141.6,24.721531,-999.25,-999.25,-999.25,-999.25
141.7,24.992596,-999.25,-999.25,-999.25,-999.25
141.8,25.261658,-999.25,-999.25,-999.25,-999.25
141.9,25.50423,-999.25,-999.25,-999.25,-999.25
142,25.811741,-999.25,-999.25,-999.25,-999.25
142.1,26.200073,-999.25,-999.25,-999.25,-999.25
142.2,26.533043,-999.25,-999.25,-999.25,-999.25
142.3,26.64003,-999.25,-999.25,-999.25,-999.25
142.4,26.627083,-999.25,-999.25,-999.25,-999.25
142.5,26.672424,-999.25,-999.25,-999.25,-999.25
142.6,26.827744,-999.25,-999.25,-999.25,-999.25
142.7,27.003273,-999.25,-999.25,-999.25,-999.25
142.8,27.109718,-999.25,-999.25,-999.25,-999.25
142.9,27.140652,-999.25,-999.25,-999.25,-999.25
143,27.13126,-999.25,-999.25,-999.25,-999.25
143.1,27.113026,-999.25,-999.25,-999.25,-999.25
143.2,27.057556,-999.25,-999.25,-999.25,-999.25
143.3,26.869389,-999.25,-999.25,-999.25,-999.25
143.4,26.554962,-999.25,-999.25,-999.25,-999.25
143.5,26.213108,-999.25,-999.25,-999.25,-999.25
143.6,25.799603,-999.25,-999.25,-999.25,-999.25
143.7,25.370461,-999.25,-999.25,-999.25,-999.25
143.8,25.371571,-999.25,-999.25,-999.25,-999.25
143.9,25.65205,-999.25,-999.25,-999.25,-999.25
144,25.955566,-999.25,-999.25,-999.25,-999.25
144.1,25.993355,-999.25,-999.25,-999.25,-999.25
144.2,25.800991,-999.25,-999.25,-999.25,-999.25
144.3,25.48978,-999.25,-999.25,-999.25,-999.25
144.4,25.142902,-999.25,-999.25,-999.25,-999.25
144.5,24.961712,-999.25,-999.25,-999.25,-999.25
144.6,25.028633,-999.25,-999.25,-999.25,-999.25
144.7,25.002327,-999.25,-999.25,-999.25,-999.25
144.8,24.883129,-999.25,-999.25,-999.25,-999.25
144.9,24.741417,-999.25,-999.25,-999.25,-999.25
145,25.213581,-999.25,-999.25,-999.25,-999.25
145.1,26.127937,-999.25,-999.25,-999.25,-999.25
145.2,27.35849,-999.25,-999.25,-999.25,-999.25
145.3,28.116142,-999.25,-999.25,-999.25,-999.25
145.4,28.292542,-999.25,-999.25,-999.25,-999.25
145.5,27.820324,-999.25,-999.25,-999.25,-999.25
145.6,27.284107,-999.25,-999.25,-999.25,-999.25
145.7,26.934574,-999.25,-999.25,-999.25,-999.25
145.8,26.8867,-999.25,-999.25,-999.25,-999.25
145.9,26.826031,-999.25,-999.25,-999.25,-999.25
146,26.728062,-999.25,-999.25,-999.25,-999.25
146.1,26.726532,-999.25,-999.25,-999.25,-999.25
146.2,27.065285,-999.25,-999.25,-999.25,-999.25
146.3,27.577316,-999.25,-999.25,-999.25,-999.25
146.4,27.851887,-999.25,-999.25,-999.25,-999.25
146.5,27.424904,-999.25,-999.25,-999.25,-999.25
146.6,26.445518,-999.25,-999.25,-999.25,-999.25
146.7,25.237816,-999.25,-999.25,-999.25,-999.25
146.8,24.387123,-999.25,-999.25,-999.25,-999.25
146.9,24.052422,-999.25,-999.25,-999.25,-999.25
147,24.631798,-999.25,-999.25,-999.25,-999.25
147.1,25.571938,-999.25,-999.25,-999.25,-999.25
147.2,26.522858,-999.25,-999.25,-999.25,-999.25
147.3,26.936562,-999.25,-999.25,-999.25,-999.25
147.4,26.776051,-999.25,-999.25,-999.25,-999.25
147.5,26.138889,-999.25,-999.25,-999.25,-999.25
147.6,25.010742,-999.25,-999.25,-999.25,-999.25
147.7,24.061039,-999.25,-999.25,-999.25,-999.25
147.8,23.637978,-999.25,-999.25,-999.25,-999.25
147.9,23.739536,-999.25,-999.25,-999.25,-999.25
148,24.069664,-999.25,-999.25,-999.25,-999.25
148.1,24.447868,-999.25,-999.25,-999.25,-999.25
148.2,24.728046,-999.25,-999.25,-999.25,-999.25
148.3,24.813023,-999.25,-999.25,-999.25,-999.25
148.4,24.672245,-999.25,-999.25,-999.25,-999.25
148.5,24.595226,-999.25,-999.25,-999.25,-999.25
148.6,24.675552,-999.25,-999.25,-999.25,-999.25
148.7,24.824223,-999.25,-999.25,-999.25,-999.25
148.8,24.844746,-999.25,-999.25,-999.25,-999.25
148.9,24.684704,-999.25,-999.25,-999.25,-999.25
149,24.423794,-999.25,-999.25,-999.25,-999.25
149.1,24.209103,-999.25,-999.25,-999.25,-999.25
149.2,24.063469,-999.25,-999.25,-999.25,-999.25
149.3,23.855309,-999.25,-999.25,-999.25,-999.25
149.4,23.644081,-999.25,-999.25,-999.25,-999.25
149.5,23.548721,-999.25,-999.25,-999.25,-999.25
149.6,23.64566,-999.25,-999.25,-999.25,-999.25
149.7,23.852394,-999.25,-999.25,-999.25,-999.25
149.8,23.990696,-999.25,-999.25,-999.25,-999.25
149.9,23.911552,-999.25,-999.25,-999.25,-999.25
150,23.493496,-999.25,-999.25,-999.25,-999.25
150.1,22.82328,-999.25,-999.25,-999.25,-999.25
150.2,22.147175,-999.25,-999.25,-999.25,-999.25
150.3,21.707722,-999.25,-999.25,-999.25,-999.25
150.4,21.575672,-999.25,-999.25,-999.25,-999.25
150.5,21.800243,-999.25,-999.25,-999.25,-999.25
150.6,22.39333,-999.25,-999.25,-999.25,-999.25
150.7,23.267448,-999.25,-999.25,-999.25,-999.25
150.8,24.30909,-999.25,-999.25,-999.25,-999.25
150.9,25.234249,-999.25,-999.25,-999.25,-999.25
151,25.736603,-999.25,-999.25,-999.25,-999.25
151.1,25.705372,-999.25,-999.25,-999.25,-999.25
151.2,25.330593,-999.25,-999.25,-999.25,-999.25
151.3,24.990707,-999.25,-999.25,-999.25,-999.25
151.4,24.783089,-999.25,-999.25,-999.25,-999.25
151.5,24.713982,-999.25,-999.25,-999.25,-999.25
151.6,24.676235,-999.25,-999.25,-999.25,-999.25
151.7,24.615299,-999.25,-999.25,-999.25,-999.25
151.8,24.569382,-999.25,-999.25,-999.25,-999.25
151.9,24.734333,-999.25,-999.25,-999.25,-999.25
152,25.326485,-999.25,-999.25,-999.25,-999.25
152.1,26.319965,-999.25,-999.25,-999.25,-999.25
152.2,27.385941,-999.25,-999.25,-999.25,-999.25
152.3,28.192696,-999.25,-999.25,-999.25,-999.25
152.4,28.472298,-999.25,-999.25,-999.25,-999.25
152.5,28.090401,-999.25,-999.25,-999.25,-999.25
152.6,27.08852,-999.25,-999.25,-999.25,-999.25
152.7,25.939064,-999.25,-999.25,-999.25,-999.25
152.8,25.206795,-999.25,-999.25,-999.25,-999.25
152.9,25.2272,-999.25,-999.25,-999.25,-999.25
153,25.801498,-999.25,-999.25,-999.25,-999.25
153.1,26.478813,-999.25,-999.25,-999.25,-999.25
153.2,26.783649,-999.25,-999.25,-999.25,-999.25
153.3,26.547413,-999.25,-999.25,-999.25,-999.25
153.4,25.828045,-999.25,-999.25,-999.25,-999.25
153.5,24.970371,-999.25,-999.25,-999.25,-999.25
153.6,24.257915,-999.25,-999.25,-999.25,-999.25
153.7,23.835258,-999.25,-999.25,-999.25,-999.25
153.8,23.791748,-999.25,-999.25,-999.25,-999.25
153.9,24.069855,-999.25,-999.25,-999.25,-999.25
154,24.359604,-999.25,-999.25,-999.25,-999.25
154.1,24.48024,-999.25,-999.25,-999.25,-999.25
154.2,24.451309,-999.25,-999.25,-999.25,-999.25
154.3,24.675274,-999.25,-999.25,-999.25,-999.25
154.4,25.167278,-999.25,-999.25,-999.25,-999.25
154.5,25.787872,-999.25,-999.25,-999.25,-999.25
154.6,26.385197,-999.25,-999.25,-999.25,-999.25
154.7,26.723198,-999.25,-999.25,-999.25,-999.25
154.8,26.578552,-999.25,-999.25,-999.25,-999.25
154.9,26.113888,-999.25,-999.25,-999.25,-999.25
155,25.732662,-999.25,-999.25,-999.25,-999.25
155.1,25.782349,-999.25,-999.25,-999.25,-999.25
155.2,26.025074,-999.25,-999.25,-999.25,-999.25
155.3,26.267975,-999.25,-999.25,-999.25,-999.25
155.4,26.444862,-999.25,-999.25,-999.25,-999.25
155.5,26.276894,-999.25,-999.25,-999.25,-999.25
155.6,25.89743,-999.25,-999.25,-999.25,-999.25
155.7,25.580517,-999.25,-999.25,-999.25,-999.25
155.8,25.48896,-999.25,-999.25,-999.25,-999.25
155.9,25.550968,-999.25,-999.25,-999.25,-999.25
156,25.641396,-999.25,-999.25,-999.25,-999.25
156.1,25.684624,-999.25,-999.25,-999.25,-999.25
156.2,25.669903,-999.25,-999.25,-999.25,-999.25
156.3,25.544216,-999.25,-999.25,-999.25,-999.25
156.4,25.656101,-999.25,-999.25,-999.25,-999.25
156.5,26.02446,-999.25,-999.25,-999.25,-999.25
156.6,26.33559,-999.25,-999.25,-999.25,-999.25
156.7,26.375069,-999.25,-999.25,-999.25,-999.25
156.8,26.164604,-999.25,-999.25,-999.25,-999.25
156.9,26.108467,-999.25,-999.25,-999.25,-999.25
157,26.322395,-999.25,-999.25,-999.25,-999.25
157.1,26.789379,-999.25,-999.25,-999.25,-999.25
157.2,27.214039,-999.25,-999.25,-999.25,-999.25
157.3,27.310818,-999.25,-999.25,-999.25,-999.25
157.4,26.983879,-999.25,-999.25,-999.25,-999.25
157.5,26.151741,-999.25,-999.25,-999.25,-999.25
157.6,25.416382,-999.25,-999.25,-999.25,-999.25
157.7,25.118839,-999.25,-999.25,-999.25,-999.25
157.8,25.156498,-999.25,-999.25,-999.25,-999.25
157.9,25.274151,-999.25,-999.25,-999.25,-999.25
158,25.350452,-999.25,-999.25,-999.25,-999.25
158.1,25.26511,-999.25,-999.25,-999.25,-999.25
158.2,24.984886,-999.25,-999.25,-999.25,-999.25
158.3,24.426315,-999.25,-999.25,-999.25,-999.25
158.4,24.181713,-999.25,-999.25,-999.25,-999.25
158.5,24.332119,-999.25,-999.25,-999.25,-999.25
158.6,24.80027,-999.25,-999.25,-999.25,-999.25
158.7,25.24324,-999.25,-999.25,-999.25,-999.25
158.8,25.500496,-999.25,-999.25,-999.25,-999.25
158.9,25.565842,-999.25,-999.25,-999.25,-999.25
159,25.679924,-999.25,-999.25,-999.25,-999.25
159.1,25.989433,-999.25,-999.25,-999.25,-999.25
159.2,26.540298,-999.25,-999.25,-999.25,-999.25
159.3,27.167557,-999.25,-999.25,-999.25,-999.25
159.4,27.710552,-999.25,-999.25,-999.25,-999.25
159.5,28.095776,-999.25,-999.25,-999.25,-999.25
159.6,28.170502,-999.25,-999.25,-999.25,-999.25
159.7,27.910324,-999.25,-999.25,-999.25,-999.25
159.8,27.367462,-999.25,-999.25,-999.25,-999.25
159.9,26.673916,-999.25,-999.25,-999.25,-999.25
160,26.010426,-999.25,-999.25,-999.25,-999.25
160.1,25.585663,-999.25,-999.25,-999.25,-999.25
160.2,25.534622,-999.25,-999.25,-999.25,-999.25
160.3,25.770245,-999.25,-999.25,-999.25,-999.25
160.4,26.062809,-999.25,-999.25,-999.25,-999.25
160.5,26.314873,-999.25,-999.25,-999.25,-999.25
160.6,26.607388,-999.25,-999.25,-999.25,-999.25
160.7,26.877415,-999.25,-999.25,-999.25,-999.25
160.8,27.017632,-999.25,-999.25,-999.25,-999.25
160.9,26.961842,-999.25,-999.25,-999.25,-999.25
161,26.659756,-999.25,-999.25,-999.25,-999.25
161.1,26.040543,-999.25,-999.25,-999.25,-999.25
161.2,25.099373,-999.25,-999.25,-999.25,-999.25
161.3,24.220585,-999.25,-999.25,-999.25,-999.25
161.4,23.841064,-999.25,-999.25,-999.25,-999.25
161.5,23.939713,-999.25,-999.25,-999.25,-999.25
161.6,24.29237,-999.25,-999.25,-999.25,-999.25
161.7,24.445568,-999.25,-999.25,-999.25,-999.25
161.8,24.121338,-999.25,-999.25,-999.25,-999.25
161.9,23.234463,-999.25,-999.25,-999.25,-999.25
162,22.106106,-999.25,-999.25,-999.25,-999.25
162.1,21.229748,-999.25,-999.25,-999.25,-999.25
162.2,20.995384,-999.25,-999.25,-999.25,-999.25
162.3,21.431675,-999.25,-999.25,-999.25,-999.25
162.4,22.31543,-999.25,-999.25,-999.25,-999.25
162.5,23.388714,-999.25,-999.25,-999.25,-999.25
162.6,24.382137,-999.25,-999.25,-999.25,-999.25
162.7,25.228573,-999.25,-999.25,-999.25,-999.25
162.8,25.855064,-999.25,-999.25,-999.25,-999.25
162.9,26.251335,-999.25,-999.25,-999.25,-999.25
163,26.403622,-999.25,-999.25,-999.25,-999.25
163.1,26.269032,-999.25,-999.25,-999.25,-999.25
163.2,25.881985,-999.25,-999.25,-999.25,-999.25
163.3,25.373703,-999.25,-999.25,-999.25,-999.25
163.4,24.913113,-999.25,-999.25,-999.25,-999.25
163.5,24.598213,-999.25,-999.25,-999.25,-999.25
163.6,24.495537,-999.25,-999.25,-999.25,-999.25
163.7,24.55806,-999.25,-999.25,-999.25,-999.25
163.8,24.666054,-999.25,-999.25,-999.25,-999.25
163.9,24.637196,-999.25,-999.25,-999.25,-999.25
164,24.367142,-999.25,-999.25,-999.25,-999.25
164.1,23.852184,-999.25,-999.25,-999.25,-999.25
164.2,23.144375,-999.25,-999.25,-999.25,-999.25
164.3,22.495735,-999.25,-999.25,-999.25,-999.25
164.4,22.133141,-999.25,-999.25,-999.25,-999.25
164.5,22.247826,-999.25,-999.25,-999.25,-999.25
164.6,22.702801,-999.25,-999.25,-999.25,-999.25
164.7,23.370049,-999.25,-999.25,-999.25,-999.25
164.8,24.403282,-999.25,-999.25,-999.25,-999.25
164.9,25.587315,-999.25,-999.25,-999.25,-999.25
165,26.587662,-999.25,-999.25,-999.25,-999.25
165.1,27.065414,-999.25,-999.25,-999.25,-999.25
165.2,27.07555,-999.25,-999.25,-999.25,-999.25
165.3,26.6241,-999.25,-999.25,-999.25,-999.25
165.4,25.915668,-999.25,-999.25,-999.25,-999.25
165.5,25.241623,-999.25,-999.25,-999.25,-999.25
165.6,25.216476,-999.25,-999.25,-999.25,-999.25
165.7,25.649521,-999.25,-999.25,-999.25,-999.25
165.8,26.208042,-999.25,-999.25,-999.25,-999.25
165.9,26.362007,-999.25,-999.25,-999.25,-999.25
166,26.196442,-999.25,-999.25,-999.25,-999.25
166.1,25.862144,-999.25,-999.25,-999.25,-999.25
166.2,25.374851,-999.25,-999.25,-999.25,-999.25
166.3,24.968098,-999.25,-999.25,-999.25,-999.25
166.4,24.722595,-999.25,-999.25,-999.25,-999.25
166.5,24.569103,-999.25,-999.25,-999.25,-999.25
166.6,24.319366,-999.25,-999.25,-999.25,-999.25
166.7,23.920902,-999.25,-999.25,-999.25,-999.25
166.8,23.755527,-999.25,-999.25,-999.25,-999.25
166.9,23.791634,-999.25,-999.25,-999.25,-999.25
167,23.97073,-999.25,-999.25,-999.25,-999.25
167.1,24.079578,-999.25,-999.25,-999.25,-999.25
167.2,24.044041,-999.25,-999.25,-999.25,-999.25
167.3,23.83403,-999.25,-999.25,-999.25,-999.25
167.4,23.675926,-999.25,-999.25,-999.25,-999.25
167.5,23.548447,-999.25,-999.25,-999.25,-999.25
167.6,23.385838,-999.25,-999.25,-999.25,-999.25
167.7,23.112404,-999.25,-999.25,-999.25,-999.25
167.8,22.721237,-999.25,-999.25,-999.25,-999.25
167.9,22.151264,-999.25,-999.25,-999.25,-999.25
168,21.505493,-999.25,-999.25,-999.25,-999.25
168.1,20.996819,-999.25,-999.25,-999.25,-999.25
168.2,20.907257,-999.25,-999.25,-999.25,-999.25
168.3,21.333225,-999.25,-999.25,-999.25,-999.25
168.4,22.090809,-999.25,-999.25,-999.25,-999.25
168.5,23.160439,-999.25,-999.25,-999.25,-999.25
168.6,24.146618,-999.25,-999.25,-999.25,-999.25
168.7,24.847363,-999.25,-999.25,-999.25,-999.25
168.8,24.805893,-999.25,-999.25,-999.25,-999.25
168.9,24.550114,-999.25,-999.25,-999.25,-999.25
169,24.412006,-999.25,-999.25,-999.25,-999.25
169.1,24.38765,-999.25,-999.25,-999.25,-999.25
169.2,24.380424,-999.25,-999.25,-999.25,-999.25
169.3,24.344738,-999.25,-999.25,-999.25,-999.25
169.4,24.317719,-999.25,-999.25,-999.25,-999.25
169.5,24.268764,-999.25,-999.25,-999.25,-999.25
169.6,24.17664,-999.25,-999.25,-999.25,-999.25
169.7,24.088863,-999.25,-999.25,-999.25,-999.25
169.8,23.958088,-999.25,-999.25,-999.25,-999.25
169.9,23.798775,-999.25,-999.25,-999.25,-999.25
170,24.137398,-999.25,-999.25,-999.25,-999.25
170.1,24.851559,-999.25,-999.25,-999.25,-999.25
170.2,25.508141,-999.25,-999.25,-999.25,-999.25
170.3,25.76606,-999.25,-999.25,-999.25,-999.25
170.4,25.600773,-999.25,-999.25,-999.25,-999.25
170.5,25.228649,-999.25,-999.25,-999.25,-999.25
170.6,24.980927,-999.25,-999.25,-999.25,-999.25
170.7,25.117096,-999.25,-999.25,-999.25,-999.25
170.8,25.581245,-999.25,-999.25,-999.25,-999.25
170.9,25.976662,-999.25,-999.25,-999.25,-999.25
171,26.038857,-999.25,-999.25,-999.25,-999.25
171.1,25.907326,-999.25,-999.25,-999.25,-999.25
171.2,25.623264,-999.25,-999.25,-999.25,-999.25
171.3,25.172974,-999.25,-999.25,-999.25,-999.25
171.4,24.452148,-999.25,-999.25,-999.25,-999.25
171.5,23.554794,-999.25,-999.25,-999.25,-999.25
171.6,22.838737,-999.25,-999.25,-999.25,-999.25
171.7,22.654385,-999.25,-999.25,-999.25,-999.25
171.8,23.127422,-999.25,-999.25,-999.25,-999.25
171.9,23.988609,-999.25,-999.25,-999.25,-999.25
172,24.932396,-999.25,-999.25,-999.25,-999.25
172.1,25.61058,-999.25,-999.25,-999.25,-999.25
172.2,25.907932,-999.25,-999.25,-999.25,-999.25
172.3,26.14809,-999.25,-999.25,-999.25,-999.25
172.4,26.487007,-999.25,-999.25,-999.25,-999.25
172.5,26.806801,-999.25,-999.25,-999.25,-999.25
172.6,26.891232,-999.25,-999.25,-999.25,-999.25
172.7,26.717052,-999.25,-999.25,-999.25,-999.25
172.8,26.515705,-999.25,-999.25,-999.25,-999.25
172.9,26.367287,-999.25,-999.25,-999.25,-999.25
173,26.352589,-999.25,-999.25,-999.25,-999.25
173.1,26.476662,-999.25,-999.25,-999.25,-999.25
173.2,26.721546,-999.25,-999.25,-999.25,-999.25
173.3,27.01754,-999.25,-999.25,-999.25,-999.25
173.4,27.2859,-999.25,-999.25,-999.25,-999.25
173.5,27.450283,-999.25,-999.25,-999.25,-999.25
173.6,27.423729,-999.25,-999.25,-999.25,-999.25
173.7,27.168018,-999.25,-999.25,-999.25,-999.25
